Lead_ID,Age,Budget,Location,Property_Type,Inquiry_Type,Time_Spent_on_Site,Number_of_Visits,Contacted,Converted
4786,59,13306553,Mumbai,2BHK,Rent,22,7,1,1
4787,22,10468902,Pune,1BHK,Rent,8,7,1,0
4788,46,9925651,Bangalore,1BHK,Rent,29,2,0,0
4789,47,12580817,Mumbai,3BHK,Buy,6,5,0,0
4790,47,4248753,Bangalore,2BHK,Buy,10,8,0,0
4791,35,14248270,Bangalore,1BHK,Buy,3,9,0,0
4792,28,2383829,Pune,1BHK,Rent,13,5,1,0
4793,27,14557170,Mumbai,1BHK,Buy,7,2,0,0
4794,32,9436949,Delhi,3BHK,Rent,4,4,1,0
4795,33,11931316,Delhi,3BHK,Buy,13,5,1,1
4796,37,8584532,Bangalore,3BHK,Rent,6,6,1,0
4797,37,12464321,Pune,3BHK,Rent,16,6,0,1
4798,56,7506932,Pune,3BHK,Buy,22,1,1,0
4799,41,3022762,Pune,2BHK,Buy,27,6,1,0
4800,28,8798161,Mumbai,2BHK,Buy,21,1,0,0
4801,25,2554700,Mumbai,1BHK,Buy,29,5,0,0
4802,46,10210174,Pune,3BHK,Buy,1,7,1,0
4803,36,6448232,Delhi,3BHK,Buy,24,8,0,1
4804,56,11649288,Delhi,1BHK,Rent,13,5,0,1
4805,48,14585840,Mumbai,2BHK,Buy,26,2,0,0
4806,49,2851590,Pune,3BHK,Rent,2,3,0,0
4807,32,3210280,Delhi,3BHK,Rent,20,7,1,0
4808,57,2032309,Delhi,3BHK,Rent,29,4,1,0
4809,50,2040449,Mumbai,2BHK,Buy,28,1,0,0
4810,43,12129439,Mumbai,2BHK,Buy,19,3,1,0
4811,36,8908801,Delhi,3BHK,Buy,6,2,1,0
4812,34,10093543,Pune,3BHK,Buy,11,9,1,1
4813,30,13906545,Delhi,1BHK,Buy,17,1,1,0
4814,27,4602226,Delhi,1BHK,Buy,9,9,0,0
4815,57,6793485,Pune,2BHK,Rent,5,5,0,0
4816,49,3504915,Mumbai,1BHK,Rent,5,6,0,0
4817,23,13297368,Pune,3BHK,Rent,16,6,1,1
4818,35,6868073,Pune,2BHK,Rent,4,6,0,0
4819,56,9134855,Pune,1BHK,Rent,20,9,0,1
4820,39,8214846,Pune,2BHK,Buy,29,9,0,1
4821,33,5344301,Mumbai,3BHK,Buy,13,7,1,1
4822,41,8528148,Delhi,1BHK,Rent,17,3,1,0
4823,57,9174742,Bangalore,1BHK,Rent,9,7,1,0
4824,47,13560351,Mumbai,1BHK,Rent,25,5,1,1
4825,49,11925127,Pune,3BHK,Buy,13,9,1,1
4826,40,6568798,Delhi,2BHK,Buy,16,8,0,1
4827,45,3901412,Delhi,1BHK,Buy,20,6,0,0
4828,26,2116751,Pune,2BHK,Buy,10,5,1,0
4829,56,12142825,Mumbai,2BHK,Buy,10,2,0,0
4830,22,10294682,Pune,2BHK,Buy,20,3,0,0
4831,42,12121576,Delhi,3BHK,Buy,28,3,0,0
4832,52,11727633,Delhi,3BHK,Rent,16,4,0,1
4833,36,5200034,Mumbai,1BHK,Rent,23,3,1,0
4834,38,4316400,Bangalore,1BHK,Buy,20,7,0,0
4835,25,3169715,Pune,2BHK,Rent,1,6,1,0
4836,56,9882638,Bangalore,2BHK,Buy,11,8,1,1
4837,50,9484350,Delhi,2BHK,Rent,13,2,1,0
4838,39,5048500,Bangalore,3BHK,Buy,25,2,1,0
4839,43,9623760,Pune,3BHK,Buy,18,1,0,0
4840,54,13257447,Pune,1BHK,Rent,5,5,1,0
4841,33,7782337,Delhi,2BHK,Buy,4,7,0,0
4842,49,7268848,Mumbai,2BHK,Rent,24,9,0,1
4843,56,6069617,Mumbai,3BHK,Buy,6,5,1,0
4844,42,8496286,Delhi,1BHK,Rent,15,1,1,0
4845,56,8151996,Pune,2BHK,Buy,23,3,1,0
4846,29,5785407,Mumbai,2BHK,Rent,2,8,1,0
4847,59,7305377,Bangalore,1BHK,Buy,4,3,1,0
4848,39,14063986,Delhi,2BHK,Rent,14,7,0,1
4849,58,7079990,Bangalore,3BHK,Rent,4,3,0,0
4850,26,7835522,Pune,1BHK,Rent,28,2,1,0
4851,35,4133520,Mumbai,2BHK,Rent,29,6,1,0
4852,40,6238413,Pune,2BHK,Buy,18,2,1,0
4853,29,10338125,Bangalore,3BHK,Rent,26,5,1,1
4854,52,3237293,Pune,3BHK,Buy,20,5,1,0
4855,24,11363109,Pune,3BHK,Buy,16,5,1,1
4856,38,10416034,Delhi,2BHK,Buy,9,6,0,0
4857,25,2904064,Delhi,2BHK,Buy,8,3,0,0
4858,40,7806191,Pune,2BHK,Buy,11,5,1,1
4859,43,9792515,Delhi,1BHK,Buy,14,8,1,1
4860,31,4610320,Pune,3BHK,Buy,17,4,1,0
4861,57,14429979,Bangalore,1BHK,Buy,13,5,1,1
4862,42,11365337,Delhi,3BHK,Rent,8,1,0,0
4863,24,2671367,Pune,2BHK,Rent,14,1,0,0
4864,49,7846945,Delhi,1BHK,Buy,11,8,1,1
4865,54,12530618,Pune,1BHK,Rent,9,2,0,0
4866,33,4011153,Delhi,3BHK,Rent,8,7,1,0
4867,29,5497914,Mumbai,1BHK,Buy,14,7,0,1
4868,51,7063834,Pune,1BHK,Rent,15,9,0,1
4869,27,14078863,Mumbai,2BHK,Rent,26,1,1,0
4870,24,2456185,Pune,3BHK,Rent,1,2,1,0
4871,39,10237415,Mumbai,1BHK,Buy,24,1,0,0
4872,50,11478475,Pune,2BHK,Buy,12,1,0,0
4873,51,3087381,Delhi,1BHK,Rent,5,4,0,0
4874,55,3147407,Mumbai,2BHK,Buy,25,8,0,0
4875,41,4246667,Delhi,1BHK,Buy,14,8,0,0
4876,51,2009290,Pune,2BHK,Rent,25,9,1,0
4877,39,7588658,Delhi,2BHK,Rent,22,2,1,0
4878,51,12242688,Pune,3BHK,Rent,16,7,0,1
4879,52,11218330,Delhi,2BHK,Rent,19,4,0,1
4880,22,6279490,Mumbai,1BHK,Buy,28,3,0,0
4881,30,3850123,Pune,2BHK,Buy,16,4,1,0
4882,22,3578013,Delhi,2BHK,Buy,7,4,1,0
4883,22,13314184,Pune,1BHK,Buy,3,3,1,0
4884,44,8571316,Pune,1BHK,Buy,23,9,0,1
4885,37,14418492,Pune,2BHK,Buy,8,8,0,0
4886,52,9740068,Bangalore,1BHK,Buy,21,2,1,0
4887,36,11173696,Pune,2BHK,Buy,21,3,1,0
4888,36,9190953,Delhi,2BHK,Buy,14,7,1,1
4889,59,4008880,Bangalore,2BHK,Rent,20,5,1,0
4890,51,3865407,Delhi,1BHK,Buy,3,1,0,0
4891,44,9459406,Bangalore,3BHK,Buy,28,1,1,0
4892,21,7548122,Pune,3BHK,Buy,24,8,0,1
4893,31,12269127,Mumbai,2BHK,Rent,11,6,0,1
4894,41,4474427,Mumbai,2BHK,Rent,22,4,0,0
4895,24,11961174,Pune,1BHK,Buy,14,3,0,0
4896,27,7009486,Bangalore,3BHK,Buy,22,9,0,1
4897,46,5368410,Delhi,3BHK,Rent,2,9,0,0
4898,32,2934814,Mumbai,3BHK,Buy,4,4,0,0
4899,51,6932206,Pune,1BHK,Rent,21,8,1,1
4900,37,10695097,Pune,1BHK,Buy,27,4,1,1
4901,53,8406377,Bangalore,1BHK,Rent,26,8,1,1
4902,31,9916163,Mumbai,2BHK,Rent,5,7,1,0
4903,48,4762734,Pune,1BHK,Buy,19,6,0,0
4904,52,6152554,Mumbai,2BHK,Rent,10,7,0,0
4905,21,5046165,Delhi,2BHK,Rent,21,6,0,1
4906,48,12617218,Pune,2BHK,Rent,21,6,0,1
4907,27,10190798,Pune,2BHK,Buy,2,7,1,0
4908,22,12526638,Delhi,1BHK,Buy,21,4,0,1
4909,44,8492197,Pune,1BHK,Rent,3,5,1,0
4910,24,9316640,Bangalore,3BHK,Rent,15,9,0,1
4911,39,5901359,Delhi,3BHK,Buy,19,2,1,0
4912,46,9855220,Bangalore,2BHK,Buy,21,9,1,1
4913,31,12051824,Delhi,3BHK,Buy,25,5,1,1
4914,31,2988807,Delhi,3BHK,Rent,2,1,0,0
4915,23,13315081,Bangalore,3BHK,Buy,25,7,1,1
4916,32,7781801,Delhi,2BHK,Buy,3,5,1,0
4917,23,4683684,Mumbai,3BHK,Buy,29,3,0,0
4918,47,12373851,Bangalore,1BHK,Buy,12,3,0,0
4919,22,5889200,Delhi,2BHK,Rent,23,1,1,0
4920,36,11089069,Bangalore,1BHK,Rent,28,7,0,1
4921,22,2700066,Delhi,2BHK,Buy,14,2,1,0
4922,50,11121052,Delhi,1BHK,Rent,17,8,0,1
4923,40,6209419,Mumbai,3BHK,Buy,16,4,1,1
4924,58,7318259,Mumbai,2BHK,Rent,17,4,0,1
4925,48,7476433,Mumbai,1BHK,Buy,24,5,0,1
4926,45,2564267,Delhi,2BHK,Buy,9,9,1,0
4927,52,4793153,Mumbai,1BHK,Rent,3,7,1,0
4928,30,5922874,Bangalore,3BHK,Buy,22,3,0,0
4929,53,8822160,Delhi,2BHK,Buy,14,4,0,1
4930,33,9219593,Bangalore,2BHK,Rent,3,9,1,0
4931,57,14555029,Mumbai,1BHK,Buy,6,1,0,0
4932,36,6850258,Delhi,1BHK,Rent,23,8,0,1
4933,42,10796217,Bangalore,3BHK,Buy,21,8,1,1
4934,40,6622900,Pune,1BHK,Buy,19,7,0,1
4935,47,11089024,Bangalore,1BHK,Rent,24,6,0,1
4936,36,6151511,Delhi,1BHK,Rent,13,7,1,1
4937,54,5538236,Pune,3BHK,Buy,5,4,1,0
4938,52,8126819,Mumbai,3BHK,Buy,1,4,0,0
4939,46,4082264,Mumbai,2BHK,Rent,12,5,0,0
4940,45,6836835,Bangalore,3BHK,Rent,15,4,1,1
4941,22,13408125,Mumbai,1BHK,Buy,25,4,1,1
4942,32,8918814,Bangalore,2BHK,Buy,19,9,1,1
4943,29,3608990,Bangalore,3BHK,Buy,2,6,1,0
4944,32,4701822,Bangalore,3BHK,Rent,3,3,1,0
4945,46,5368513,Bangalore,1BHK,Buy,7,3,0,0
4946,29,4639668,Delhi,1BHK,Rent,28,8,0,0
4947,30,9833547,Delhi,3BHK,Buy,11,3,0,0
4948,52,2786526,Pune,2BHK,Rent,28,4,1,0
4949,54,11937388,Pune,1BHK,Buy,10,6,1,0
4950,40,13614972,Mumbai,3BHK,Rent,8,9,1,0
4951,59,13632789,Delhi,3BHK,Rent,2,6,0,0
4952,22,7653526,Pune,1BHK,Buy,14,3,0,0
4953,21,9394518,Delhi,2BHK,Rent,13,6,1,1
4954,56,10216974,Delhi,2BHK,Rent,7,4,0,0
4955,44,12975641,Mumbai,2BHK,Rent,27,5,1,1
4956,47,4078850,Mumbai,1BHK,Buy,21,5,0,0
4957,22,12746003,Bangalore,1BHK,Buy,9,3,0,0
4958,51,12820716,Delhi,1BHK,Buy,7,5,1,0
4959,34,3376807,Bangalore,2BHK,Buy,1,5,1,0
4960,22,13779192,Bangalore,2BHK,Rent,1,7,1,0
4961,49,9741734,Bangalore,1BHK,Rent,6,9,1,0
4962,35,13583943,Delhi,1BHK,Buy,25,5,1,1
4963,32,11840145,Delhi,1BHK,Rent,1,9,0,0
4964,57,13903144,Bangalore,2BHK,Rent,16,5,0,1
4965,48,13028378,Delhi,3BHK,Buy,3,4,0,0
4966,40,3759268,Bangalore,3BHK,Buy,13,6,1,0
4967,59,4594489,Pune,2BHK,Rent,21,8,1,0
4968,44,4020612,Delhi,1BHK,Buy,4,4,1,0
4969,41,3824998,Mumbai,1BHK,Rent,17,5,0,0
4970,30,14804349,Mumbai,1BHK,Rent,10,1,1,0
4971,34,10920966,Bangalore,1BHK,Buy,4,1,1,0
4972,57,8817064,Pune,2BHK,Buy,20,8,0,1
4973,38,2875475,Delhi,3BHK,Rent,27,7,0,0
4974,44,2301065,Bangalore,3BHK,Buy,12,5,1,0
4975,34,12492349,Pune,2BHK,Rent,26,9,0,1
4976,54,12419097,Pune,1BHK,Rent,13,1,0,0
4977,32,13365187,Delhi,3BHK,Buy,4,3,1,0
4978,42,9879909,Mumbai,2BHK,Buy,16,6,0,1
4979,26,12522135,Mumbai,1BHK,Buy,19,1,0,0
4980,56,12528845,Pune,3BHK,Buy,7,6,1,0
4981,56,6779432,Mumbai,2BHK,Rent,1,2,0,0
4982,42,9963024,Pune,3BHK,Buy,16,5,0,1
4983,34,10284268,Pune,3BHK,Buy,2,2,0,0
4984,36,4980631,Pune,2BHK,Buy,1,1,1,0
4985,56,12283336,Mumbai,2BHK,Rent,14,4,1,1
4986,45,5031402,Bangalore,3BHK,Buy,20,2,0,0
4987,52,5436386,Mumbai,3BHK,Buy,5,9,1,0
4988,53,2195961,Bangalore,2BHK,Buy,27,3,0,0
4989,56,9737099,Mumbai,1BHK,Buy,15,9,0,1
4990,40,14471636,Delhi,1BHK,Buy,10,4,1,0
4991,38,5746050,Delhi,1BHK,Rent,21,7,1,1
4992,58,6126030,Mumbai,1BHK,Rent,2,7,1,0
4993,23,5506260,Delhi,2BHK,Rent,11,6,1,1
4994,43,11893385,Delhi,1BHK,Buy,16,8,0,1
4995,52,14486432,Delhi,3BHK,Buy,19,6,0,1
4996,36,4141997,Delhi,1BHK,Rent,4,9,0,0
4997,25,6079162,Bangalore,2BHK,Buy,10,5,1,0
4998,24,13788595,Pune,1BHK,Rent,22,3,1,0
4999,41,8404892,Bangalore,1BHK,Buy,22,5,1,1
5000,34,9578230,Pune,2BHK,Rent,12,4,1,1
5001,59,5429031,Pune,1BHK,Rent,2,3,0,0
5002,51,12974048,Mumbai,2BHK,Buy,2,1,0,0
5003,34,9888323,Mumbai,1BHK,Buy,9,8,1,0
5004,26,4727162,Mumbai,2BHK,Buy,12,4,1,0
5005,32,13770780,Mumbai,1BHK,Buy,2,3,0,0
5006,36,13324644,Mumbai,3BHK,Buy,18,4,1,1
5007,37,7994299,Bangalore,3BHK,Rent,16,1,1,0
5008,43,9921275,Bangalore,2BHK,Buy,19,6,0,1
5009,34,12202707,Delhi,2BHK,Rent,15,3,0,0
5010,27,14272342,Bangalore,2BHK,Buy,25,8,0,1
5011,52,9320812,Bangalore,3BHK,Rent,16,5,1,1
5012,35,10660592,Mumbai,2BHK,Rent,6,9,1,0
5013,37,6690136,Delhi,1BHK,Rent,27,9,1,1
5014,54,10691520,Bangalore,2BHK,Buy,15,2,1,0
5015,25,2807359,Bangalore,2BHK,Rent,12,5,1,0
5016,47,3933630,Delhi,1BHK,Buy,22,7,0,0
5017,43,5161057,Pune,1BHK,Rent,12,7,0,1
5018,34,3064367,Mumbai,3BHK,Buy,10,3,0,0
5019,35,11828213,Bangalore,1BHK,Rent,21,7,0,1
5020,53,4766884,Bangalore,1BHK,Buy,15,7,1,0
5021,51,7226047,Delhi,2BHK,Buy,23,4,0,1
5022,55,10760306,Bangalore,3BHK,Rent,27,7,0,1
5023,37,12616196,Mumbai,1BHK,Rent,4,8,0,0
5024,48,7329953,Bangalore,3BHK,Buy,10,3,0,0
5025,39,13784230,Pune,1BHK,Rent,26,2,1,0
5026,43,12782274,Mumbai,3BHK,Buy,19,9,1,1
5027,52,3099984,Pune,1BHK,Buy,23,7,0,0
5028,33,11583490,Delhi,2BHK,Rent,14,1,1,0
5029,40,8430060,Mumbai,3BHK,Buy,10,9,0,0
5030,55,4394712,Bangalore,3BHK,Rent,17,5,0,0
5031,25,3121015,Mumbai,1BHK,Buy,22,2,0,0
5032,29,10931138,Mumbai,3BHK,Buy,29,7,1,1
5033,49,13191374,Mumbai,1BHK,Buy,27,9,0,1
5034,26,12302940,Pune,3BHK,Buy,27,3,1,0
5035,45,11210289,Delhi,3BHK,Rent,11,4,1,1
5036,51,12323740,Mumbai,2BHK,Buy,18,9,1,1
5037,42,9172937,Bangalore,2BHK,Rent,2,2,1,0
5038,22,5385375,Mumbai,3BHK,Buy,11,4,0,1
5039,25,2871510,Mumbai,2BHK,Buy,8,5,1,0
5040,47,8585894,Delhi,3BHK,Rent,19,4,0,1
5041,45,14249480,Bangalore,1BHK,Buy,25,7,0,1
5042,28,6591204,Bangalore,3BHK,Buy,16,6,1,1
5043,21,6611315,Pune,3BHK,Rent,4,9,0,0
5044,40,8808807,Bangalore,2BHK,Buy,14,4,0,1
5045,43,6335807,Bangalore,2BHK,Buy,22,9,1,1
5046,52,9808915,Bangalore,1BHK,Buy,17,1,1,0
5047,31,2351771,Mumbai,1BHK,Rent,11,6,1,0
5048,59,12576141,Pune,1BHK,Rent,26,7,1,1
5049,44,6546475,Bangalore,3BHK,Rent,26,9,0,1
5050,31,13786977,Bangalore,1BHK,Rent,3,1,0,0
5051,49,12147916,Bangalore,1BHK,Rent,4,1,1,0
5052,46,11245406,Mumbai,2BHK,Rent,21,2,1,0
5053,36,10482784,Mumbai,2BHK,Rent,13,6,0,1
5054,55,10723622,Pune,1BHK,Rent,17,3,0,0
5055,40,14242623,Delhi,1BHK,Buy,20,6,1,1
5056,23,11184344,Pune,3BHK,Rent,21,2,1,0
5057,21,9846431,Mumbai,3BHK,Buy,20,6,1,1
5058,21,3852040,Bangalore,2BHK,Buy,10,7,1,0
5059,37,10479899,Bangalore,1BHK,Buy,26,6,1,1
5060,22,2899321,Pune,1BHK,Buy,23,2,1,0
5061,49,9399518,Bangalore,1BHK,Buy,24,5,1,1
5062,40,5735568,Mumbai,1BHK,Rent,12,6,0,1
5063,26,4520022,Pune,1BHK,Rent,8,8,0,0
5064,28,5184972,Delhi,3BHK,Buy,3,9,0,0
5065,49,13933494,Mumbai,3BHK,Rent,29,5,0,1
5066,53,4147849,Mumbai,1BHK,Rent,21,7,0,0
5067,23,8155343,Bangalore,3BHK,Rent,10,4,0,0
5068,55,5934853,Mumbai,3BHK,Rent,24,5,1,1
5069,25,11100719,Mumbai,1BHK,Rent,7,1,1,0
5070,47,9870579,Delhi,3BHK,Buy,25,3,1,0
5071,32,4741186,Bangalore,1BHK,Buy,29,2,1,0
5072,40,10895707,Mumbai,3BHK,Buy,10,6,1,0
5073,40,12593532,Bangalore,1BHK,Buy,7,9,0,0
5074,29,12603688,Mumbai,1BHK,Buy,18,3,0,0
5075,59,7290299,Delhi,3BHK,Rent,20,2,0,0
5076,24,3366825,Bangalore,3BHK,Rent,28,2,0,0
5077,39,14779891,Bangalore,2BHK,Buy,14,6,0,1
5078,58,5828471,Delhi,1BHK,Buy,12,6,0,1
5079,47,4120556,Pune,1BHK,Rent,8,5,0,0
5080,33,11904283,Mumbai,1BHK,Rent,25,9,0,1
5081,33,10489573,Mumbai,1BHK,Buy,7,7,1,0
5082,42,5726348,Pune,3BHK,Buy,5,7,0,0
5083,48,5316219,Bangalore,3BHK,Rent,1,1,1,0
5084,42,10085968,Bangalore,2BHK,Rent,15,2,1,0
5085,39,9967502,Delhi,1BHK,Buy,9,3,1,0
5086,28,12326235,Delhi,2BHK,Rent,12,5,0,1
5087,28,7724174,Delhi,2BHK,Rent,22,4,0,1
5088,46,14691181,Pune,2BHK,Buy,18,8,0,1
5089,46,4957428,Pune,2BHK,Rent,11,4,0,0
5090,43,12918218,Bangalore,2BHK,Buy,10,6,0,0
5091,33,8325598,Delhi,3BHK,Rent,10,9,0,0
5092,48,12595459,Bangalore,3BHK,Buy,18,2,1,0
5093,29,3669090,Pune,2BHK,Rent,26,8,0,0
5094,40,12588041,Mumbai,3BHK,Rent,1,5,0,0
5095,39,9851347,Bangalore,3BHK,Buy,28,6,0,1
5096,59,10889116,Pune,2BHK,Buy,20,3,0,0
5097,32,3111545,Delhi,3BHK,Rent,26,8,0,0
5098,35,14095284,Mumbai,3BHK,Buy,11,2,0,0
5099,51,10477852,Mumbai,1BHK,Buy,29,1,1,0
5100,34,5039382,Mumbai,2BHK,Rent,2,1,0,0
5101,31,9048369,Delhi,1BHK,Rent,26,8,0,1
5102,46,10582676,Mumbai,1BHK,Rent,11,2,0,0
5103,47,9733359,Pune,2BHK,Buy,25,5,1,1
5104,31,2657739,Bangalore,1BHK,Rent,2,2,1,0
5105,58,3275421,Mumbai,1BHK,Rent,27,4,1,0
5106,54,12990460,Mumbai,3BHK,Buy,9,9,1,0
5107,39,8116658,Pune,1BHK,Buy,1,2,0,0
5108,26,2696480,Delhi,2BHK,Buy,23,4,0,0
5109,58,11717137,Mumbai,3BHK,Rent,6,5,0,0
5110,48,7164621,Pune,3BHK,Buy,22,5,1,1
5111,21,8758677,Pune,3BHK,Rent,2,5,0,0
5112,55,9218708,Delhi,2BHK,Rent,15,2,0,0
5113,28,8246896,Delhi,2BHK,Rent,1,8,1,0
5114,27,9232874,Bangalore,2BHK,Rent,26,5,0,1
5115,31,3943419,Mumbai,1BHK,Buy,24,6,1,0
5116,59,12171022,Bangalore,1BHK,Buy,24,8,0,1
5117,24,6607011,Pune,3BHK,Buy,18,8,1,1
5118,45,5326254,Mumbai,3BHK,Buy,4,7,0,0
5119,32,4429365,Pune,2BHK,Rent,29,8,1,0
5120,46,4972703,Pune,2BHK,Buy,13,7,1,0
5121,58,4387117,Pune,1BHK,Rent,4,6,1,0
5122,32,3020576,Delhi,1BHK,Buy,15,5,1,0
5123,57,2685305,Delhi,2BHK,Buy,2,5,1,0
5124,44,13955962,Mumbai,2BHK,Rent,27,8,0,1
5125,36,2456982,Pune,1BHK,Rent,9,1,0,0
5126,33,14808874,Pune,3BHK,Rent,12,2,0,0
5127,45,4497537,Mumbai,3BHK,Buy,14,1,1,0
5128,24,8200513,Bangalore,1BHK,Rent,20,7,1,1
5129,31,10916726,Pune,1BHK,Buy,4,9,0,0
5130,52,13459570,Delhi,3BHK,Rent,15,7,1,1
5131,27,12310556,Bangalore,1BHK,Buy,4,9,0,0
5132,31,9536371,Bangalore,3BHK,Rent,5,4,0,0
5133,48,11596013,Bangalore,3BHK,Rent,10,7,1,0
5134,43,13598203,Bangalore,1BHK,Rent,12,7,0,1
5135,43,4786278,Bangalore,2BHK,Rent,12,2,1,0
5136,48,3867427,Bangalore,2BHK,Buy,8,2,1,0
5137,46,11846646,Mumbai,2BHK,Buy,4,8,1,0
5138,45,11462180,Mumbai,2BHK,Buy,3,2,0,0
5139,49,14896368,Bangalore,2BHK,Buy,27,1,0,0
5140,39,5804153,Delhi,2BHK,Rent,1,1,1,0
5141,53,11709795,Mumbai,2BHK,Rent,18,1,0,0
5142,56,9259606,Mumbai,1BHK,Buy,20,6,1,1
5143,34,11678636,Bangalore,1BHK,Buy,25,5,0,1
5144,34,7966319,Delhi,2BHK,Buy,14,7,1,1
5145,55,8891313,Bangalore,1BHK,Buy,17,3,1,0
5146,50,2316096,Delhi,3BHK,Buy,6,5,0,0
5147,48,5072721,Delhi,2BHK,Rent,6,2,0,0
5148,37,13044217,Pune,3BHK,Rent,10,9,1,0
5149,23,5162557,Mumbai,1BHK,Buy,19,9,0,1
5150,36,7171943,Bangalore,2BHK,Buy,10,4,1,0
5151,50,12490282,Mumbai,3BHK,Rent,25,2,0,0
5152,49,12309303,Mumbai,1BHK,Buy,26,8,0,1
5153,35,11865719,Delhi,2BHK,Buy,3,4,1,0
5154,45,5528206,Mumbai,2BHK,Rent,1,5,0,0
5155,58,14478383,Pune,3BHK,Rent,18,4,0,1
5156,58,12604336,Bangalore,3BHK,Rent,15,2,0,0
5157,43,5642064,Mumbai,3BHK,Buy,20,6,0,1
5158,45,13389611,Bangalore,1BHK,Buy,4,1,0,0
5159,27,8453001,Mumbai,3BHK,Rent,18,8,0,1
5160,42,9085587,Bangalore,3BHK,Buy,10,1,1,0
5161,37,11505349,Bangalore,3BHK,Buy,22,5,0,1
5162,38,13968007,Bangalore,2BHK,Buy,22,9,0,1
5163,30,9940012,Mumbai,3BHK,Buy,19,1,1,0
5164,30,6736033,Pune,3BHK,Buy,17,7,0,1
5165,27,12516476,Bangalore,1BHK,Rent,10,7,1,0
5166,58,12023647,Delhi,1BHK,Buy,25,5,0,1
5167,47,9346866,Delhi,3BHK,Rent,4,4,0,0
5168,53,7504489,Delhi,1BHK,Rent,25,9,0,1
5169,21,2018179,Pune,1BHK,Buy,5,5,1,0
5170,54,5434091,Bangalore,1BHK,Rent,7,1,0,0
5171,24,12588913,Pune,2BHK,Rent,19,9,1,1
5172,37,3523155,Bangalore,3BHK,Buy,19,5,0,0
5173,24,8021143,Pune,3BHK,Rent,8,9,0,0
5174,46,6793559,Bangalore,3BHK,Buy,1,8,1,0
5175,24,5124249,Delhi,1BHK,Buy,24,7,0,1
5176,21,14068120,Bangalore,1BHK,Rent,8,6,1,0
5177,27,3792803,Pune,1BHK,Buy,19,9,0,0
5178,50,3743174,Bangalore,2BHK,Rent,17,4,1,0
5179,29,8337481,Mumbai,1BHK,Rent,9,5,1,0
5180,55,13794617,Bangalore,2BHK,Buy,20,1,1,0
5181,28,5467758,Delhi,3BHK,Buy,23,7,0,1
5182,44,7659659,Bangalore,1BHK,Buy,16,6,1,1
5183,39,8033024,Mumbai,2BHK,Buy,9,7,1,0
5184,56,5501939,Mumbai,2BHK,Buy,19,1,0,0
5185,47,10696241,Mumbai,1BHK,Buy,16,7,1,1
5186,52,8009039,Pune,2BHK,Buy,21,7,0,1
5187,34,2143492,Mumbai,1BHK,Buy,26,8,1,0
5188,38,4888899,Pune,2BHK,Buy,27,2,1,0
5189,48,7707013,Mumbai,3BHK,Buy,13,1,1,0
5190,49,10201497,Pune,3BHK,Rent,19,1,1,0
5191,36,2225648,Mumbai,3BHK,Rent,5,8,1,0
5192,55,4588279,Mumbai,1BHK,Buy,27,7,1,0
5193,51,6797622,Bangalore,3BHK,Buy,2,9,0,0
5194,24,8355366,Mumbai,3BHK,Buy,4,2,0,0
5195,57,11141256,Bangalore,3BHK,Buy,12,4,0,1
5196,37,14441843,Mumbai,1BHK,Buy,18,8,0,1
5197,59,8242870,Mumbai,2BHK,Rent,3,6,0,0
5198,46,6930952,Bangalore,1BHK,Buy,21,2,0,0
5199,59,11933326,Bangalore,1BHK,Buy,25,2,1,0
5200,24,2397348,Pune,3BHK,Rent,19,7,1,0
5201,50,8680753,Delhi,2BHK,Buy,26,9,1,1
5202,50,9381630,Bangalore,3BHK,Buy,22,8,0,1
5203,42,7729908,Pune,3BHK,Rent,4,2,0,0
5204,31,10887123,Mumbai,1BHK,Buy,4,3,1,0
5205,22,7132359,Bangalore,1BHK,Buy,16,8,1,1
5206,32,4058591,Bangalore,1BHK,Rent,11,4,0,0
5207,50,6000366,Mumbai,3BHK,Buy,29,6,0,1
5208,56,2026296,Mumbai,2BHK,Rent,26,2,1,0
5209,38,8250600,Mumbai,2BHK,Buy,26,1,0,0
5210,46,9499996,Mumbai,3BHK,Rent,13,6,0,1
5211,27,13085625,Delhi,2BHK,Rent,21,8,0,1
5212,21,13215710,Bangalore,3BHK,Buy,11,5,1,1
5213,46,12038645,Mumbai,2BHK,Rent,7,1,0,0
5214,43,8791466,Mumbai,3BHK,Rent,27,2,1,0
5215,46,9236444,Delhi,2BHK,Buy,14,3,1,0
5216,26,2099074,Bangalore,1BHK,Rent,4,2,0,0
5217,26,2523136,Pune,1BHK,Rent,8,9,1,0
5218,28,4778550,Bangalore,1BHK,Buy,12,2,1,0
5219,44,13046670,Pune,1BHK,Rent,13,3,1,0
5220,42,7540910,Delhi,3BHK,Buy,25,9,1,1
5221,39,4017364,Mumbai,2BHK,Rent,9,3,1,0
5222,57,13328569,Delhi,3BHK,Rent,9,8,1,0
5223,38,6277214,Bangalore,1BHK,Rent,2,8,0,0
5224,51,11618118,Mumbai,2BHK,Rent,3,3,0,0
5225,57,8672592,Bangalore,3BHK,Buy,21,3,0,0
5226,50,6707575,Pune,1BHK,Rent,12,8,1,1
5227,53,8455334,Bangalore,2BHK,Buy,17,3,0,0
5228,30,8964475,Delhi,2BHK,Buy,4,4,0,0
5229,57,3031810,Delhi,1BHK,Rent,27,5,1,0
5230,32,10543133,Delhi,1BHK,Buy,14,7,1,1
